,timestamp,motion,temp,cpu_temp
218,1585178701.002752,0,67.2116,"46.0'C
"
219,1585178702.9227443,1,67.1,"44.0'C
"
220,1585178704.8427756,0,67.2116,"45.0'C
"
221,1585178706.7627482,0,67.325,"45.0'C
"
222,1585178708.6827934,0,67.325,"44.0'C
"
223,1585178710.6027474,0,67.2116,"44.0'C
"
224,1585178712.5227616,0,67.1,"45.0'C
"
225,1585178714.4427595,1,67.1,"43.0'C
"
226,1585178716.3627906,1,67.1,"45.0'C
"
227,1585178718.2831767,0,67.1,"44.0'C
"
228,1585178720.2027547,0,67.1,"44.0'C
"
229,1585178722.1227477,1,67.2116,"45.0'C
"
230,1585178724.0427713,1,67.2116,"44.0'C
"
231,1585178725.9627554,0,67.2116,"44.0'C
"
232,1585178727.8827367,0,67.1,"45.0'C
"
233,1585178729.802749,0,67.1,"45.0'C
"
234,1585178731.722789,0,67.1,"44.0'C
"
235,1585178733.6427796,0,67.2116,"45.0'C
"
236,1585178735.5627487,0,67.2116,"45.0'C
"
237,1585178737.4827366,0,67.2116,"44.0'C
"
238,1585178739.4027593,0,67.1,"43.0'C
"
239,1585178741.322751,0,67.2116,"45.0'C
"
240,1585178743.2427704,0,67.2116,"45.0'C
"
241,1585178745.1626973,0,67.2116,"44.0'C
"
242,1585178747.082761,0,67.2116,"44.0'C
"
243,1585178749.0027716,0,67.2116,"45.0'C
"
244,1585178750.9227452,0,67.2116,"44.0'C
"
245,1585178752.8428295,0,67.325,"45.0'C
"
246,1585178754.762761,0,67.325,"44.0'C
"
247,1585178756.6827664,0,67.325,"45.0'C
"
248,1585178758.602728,0,67.325,"45.0'C
"
249,1585178760.5227647,0,67.325,"45.0'C
"
250,1585178762.4423363,0,67.325,"45.0'C
"
251,1585178764.3627632,0,67.325,"44.0'C
"
252,1585178766.282751,0,67.325,"44.0'C
"
253,1585178768.2027674,0,67.2116,"45.0'C
"
254,1585178770.1228166,0,67.2116,"44.0'C
"
255,1585178772.0428095,0,67.325,"45.0'C
"
256,1585178773.962803,0,67.325,"44.0'C
"
257,1585178775.8827534,0,67.325,"44.0'C
"
258,1585178777.8027802,0,67.4366,"44.0'C
"
259,1585178779.722775,0,67.4366,"44.0'C
"
260,1585178781.6428008,0,67.4366,"44.0'C
"
261,1585178783.5627027,0,67.4366,"44.0'C
"
262,1585178785.4827564,0,67.325,"45.0'C
"
263,1585178787.4027357,0,67.4366,"44.0'C
"
264,1585178789.322725,0,67.325,"45.0'C
"
265,1585178791.2427568,0,67.325,"44.0'C
"
266,1585178793.1627355,0,67.325,"44.0'C
"
267,1585178795.082746,0,67.325,"45.0'C
"
268,1585178797.0027359,0,67.325,"44.0'C
"
269,1585178798.9227648,0,67.4366,"43.0'C
"
270,1585178800.8427668,0,67.4366,"45.0'C
"
271,1585178802.7627637,0,67.4366,"45.0'C
"
272,1585178804.6827478,0,67.325,"45.0'C
"
273,1585178806.602733,0,67.325,"44.0'C
"
274,1585178808.522773,0,67.325,"45.0'C
"
275,1585178810.4427705,0,67.325,"45.0'C
"
276,1585178812.362772,0,67.325,"44.0'C
"
277,1585178814.2827437,0,67.325,"44.0'C
"
278,1585178816.202831,0,67.325,"44.0'C
"
279,1585178818.1227336,0,67.325,"45.0'C
"
280,1585178820.0427837,0,67.325,"44.0'C
"
281,1585178821.9627395,0,67.325,"43.0'C
"
282,1585178823.88276,0,67.325,"44.0'C
"
283,1585178825.8028097,0,67.2116,"44.0'C
"
284,1585178827.722777,0,67.2116,"45.0'C
"
285,1585178829.6427858,0,67.325,"44.0'C
"
286,1585178831.562742,0,67.2116,"44.0'C
"
287,1585178833.4827323,0,67.1,"43.0'C
"
288,1585178835.4028413,0,67.1,"44.0'C
"
289,1585178837.3227634,0,67.1,"44.0'C
"
290,1585178839.2428133,0,67.1,"44.0'C
"
291,1585178841.1627586,0,67.2116,"45.0'C
"
292,1585178843.0827618,0,67.325,"44.0'C
"
293,1585178845.0027556,0,67.2116,"43.0'C
"
294,1585178846.922803,0,67.2116,"43.0'C
"
295,1585178848.842755,0,67.2116,"44.0'C
"
